"REF_DATE","GEO","DGUID","Type of employees","Overtime","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Saskatchewan","2021A000247","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742250","9.1.1.253","1044.74","A","","","2"
"2014","Saskatchewan","2021A000247","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742250","9.1.1.253","1118.10","A","","","2"
"2015","Saskatchewan","2021A000247","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742250","9.1.1.253","1079.56","A","","","2"
"2016","Saskatchewan","2021A000247","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742250","9.1.1.253","1163.40","A","","","2"
"2017","Saskatchewan","2021A000247","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742250","9.1.1.253","1147.83","A","","","2"
"2018","Saskatchewan","2021A000247","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742250","9.1.1.253","1094.50","A","","","2"
"2019","Saskatchewan","2021A000247","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742250","9.1.1.253","1137.02","A","","","2"
"2020","Saskatchewan","2021A000247","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742250","9.1.1.253","1189.95","B","","","2"
"2021","Saskatchewan","2021A000247","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742250","9.1.1.253","1242.30","A","","","2"
"2022","Saskatchewan","2021A000247","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742250","9.1.1.253","1302.27","B","","","2"
"2023","Saskatchewan","2021A000247","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742250","9.1.1.253","1365.05","B","","","2"
"2024","Saskatchewan","2021A000247","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v1742250","9.1.1.253","1474.38","B","","","2"
"2001","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","721.89","","","","2"
"2002","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","","x","","","2"
"2003","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","","x","","","2"
"2004","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","","x","","","2"
"2005","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","","x","","","2"
"2006","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","","x","","","2"
"2007","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","","x","","","2"
"2008","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","956.64","","","","2"
"2009","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","966.33","A","","","2"
"2010","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","979.87","A","","","2"
"2011","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","968.26","A","","","2"
"2012","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","992.72","A","","","2"
"2013","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","1009.43","A","","","2"
"2014","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","1077.60","A","","","2"
"2015","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","1097.14","A","","","2"
"2016","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","1180.53","A","","","2"
"2017","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","1050.33","B","","","2"
"2018","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","1282.55","A","","","2"
"2019","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","1283.60","A","","","2"
"2020","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","1331.65","B","","","2"
"2021","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","1333.75","A","","","2"
"2022","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","1438.05","B","","","2"
"2023","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","1471.60","A","","","2"
"2024","Saskatchewan","2021A000247","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1742255","9.1.1.267","1555.02","A","","","2"
"2001","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","586.10","","","","2"
"2002","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","","x","","","2"
"2003","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","","x","","","2"
"2004","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","","x","","","2"
"2005","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","","x","","","2"
"2006","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","","x","","","2"
"2007","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","","x","","","2"
"2008","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","808.24","","","","2"
"2009","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","759.20","B","","","2"
"2010","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","845.33","A","","","2"
"2011","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","911.27","A","","","2"
"2012","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","1011.95","A","","","2"
"2013","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","1006.26","A","","","2"
"2014","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","1026.00","A","","","2"
"2015","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","1042.64","A","","","2"
"2016","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","993.50","A","","","2"
"2017","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","1026.89","A","","","2"
"2018","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","1032.29","A","","","2"
"2019","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","1031.09","A","","","2"
"2020","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","1113.54","B","","","2"
"2021","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","1186.17","B","","","2"
"2022","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","1208.62","B","","","2"
"2023","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","1185.66","B","","","2"
"2024","Saskatchewan","2021A000247","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1742261","9.1.1.284","1177.30","B","","","2"
"2001","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","713.49","","","","2"
"2002","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","728.46","","","","2"
"2003","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","750.65","","","","2"
"2004","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","763.14","","","","2"
"2005","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","805.72","","","","2"
"2006","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","856.71","","","","2"
"2007","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","914.66","","","","2"
"2008","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","937.97","","","","2"
"2009","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","984.64","A","","","2"
"2010","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1045.63","A","","","2"
"2011","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1120.32","A","","","2"
"2012","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1188.66","A","","","2"
"2013","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1211.11","A","","","2"
"2014","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1219.90","A","","","2"
"2015","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1302.80","A","","","2"
"2016","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1237.98","A","","","2"
"2017","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1270.97","A","","","2"
"2018","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1253.22","A","","","2"
"2019","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1313.80","A","","","2"
"2020","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1363.04","B","","","2"
"2021","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1389.41","B","","","2"
"2022","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1467.96","B","","","2"
"2023","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1516.37","B","","","2"
"2024","Saskatchewan","2021A000247","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1742268","9.1.1.295","1587.82","B","","","2"
"2001","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","691.04","","","","2"
"2002","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","714.53","","","","2"
"2003","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","738.22","","","","2"
"2004","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","741.27","","","","2"
"2005","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","755.66","","","","2"
"2006","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","781.99","","","","2"
"2007","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","820.94","","","","2"
"2008","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","843.00","","","","2"
"2009","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","854.63","A","","","2"
"2010","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","908.47","A","","","2"
"2011","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","939.34","A","","","2"
"2012","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","996.93","A","","","2"
"2013","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","1013.54","A","","","2"
"2014","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","996.96","A","","","2"
"2015","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","1031.60","A","","","2"
"2016","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","1038.91","A","","","2"
"2017","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","1093.52","A","","","2"
"2018","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","1086.97","A","","","2"
"2019","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","1098.32","B","","","2"
"2020","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","1180.96","B","","","2"
"2021","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","1192.36","B","","","2"
"2022","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","1197.69","B","","","2"
"2023","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","1100.56","B","","","2"
"2024","Saskatchewan","2021A000247","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1742276","9.1.1.321","1250.28","B","","","2"
"2001","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","524.53","","","","2"
"2002","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","540.83","","","","2"
"2003","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","595.04","","","","2"
"2004","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","620.72","","","","2"
"2005","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","661.08","","","","2"
"2006","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","693.87","","","","2"
"2007","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","708.79","","","","2"
"2008","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","749.03","","","","2"
"2009","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","797.01","A","","","2"
"2010","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","818.44","A","","","2"
"2011","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","862.47","A","","","2"
"2012","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","873.92","A","","","2"
"2013","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","891.94","A","","","2"
"2014","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","900.21","A","","","2"
"2015","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","897.31","A","","","2"
"2016","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","893.35","A","","","2"
"2017","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","911.80","A","","","2"
"2018","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","901.70","A","","","2"
"2019","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","943.72","A","","","2"
"2020","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","984.15","B","","","2"
"2021","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","1004.50","B","","","2"
"2022","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","1003.90","B","","","2"
"2023","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","1040.47","B","","","2"
"2024","Saskatchewan","2021A000247","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1742206","9.1.1.331","1084.02","B","","","2"
"2001","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","241.67","","","","2"
"2002","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","254.17","","","","2"
"2003","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","249.02","","","","2"
"2004","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","258.54","","","","2"
"2005","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","265.41","","","","2"
"2006","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","281.81","","","","2"
"2007","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","299.02","","","","2"
"2008","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","321.10","","","","2"
"2009","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","334.39","A","","","2"
"2010","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","347.82","A","","","2"
"2011","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","352.20","A","","","2"
"2012","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","372.62","A","","","2"
"2013","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","366.16","A","","","2"
"2014","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","368.96","A","","","2"
"2015","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","364.72","A","","","2"
"2016","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","368.89","A","","","2"
"2017","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","383.74","A","","","2"
"2018","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","369.14","A","","","2"
"2019","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","386.14","A","","","2"
"2020","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","407.13","B","","","2"
"2021","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","424.26","B","","","2"
"2022","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","423.99","B","","","2"
"2023","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","418.99","B","","","2"
"2024","Saskatchewan","2021A000247","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1742222","9.1.1.367","459.98","B","","","2"
"2001","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","687.38","","","","2"
"2002","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","755.54","","","","2"
"2003","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","779.59","","","","2"
"2004","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","800.76","","","","2"
"2005","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","822.64","","","","2"
"2006","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","851.78","","","","2"
"2007","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","893.54","","","","2"
"2008","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","936.23","","","","2"
"2009","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","952.80","A","","","2"
"2010","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1006.23","A","","","2"
"2011","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1045.22","A","","","2"
"2012","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1086.71","A","","","2"
"2013","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1100.33","A","","","2"
"2014","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1150.67","A","","","2"
"2015","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1181.77","A","","","2"
"2016","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1204.71","A","","","2"
"2017","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1239.98","A","","","2"
"2018","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1266.46","A","","","2"
"2019","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1297.92","A","","","2"
"2020","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1368.58","B","","","2"
"2021","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1399.76","B","","","2"
"2022","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1431.49","B","","","2"
"2023","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1430.42","B","","","2"
"2024","Saskatchewan","2021A000247","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1742237","9.1.1.393","1469.13","B","","","2"


