"REF_DATE","GEO","DGUID","Type of employees","Overtime","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","New Brunswick","2021A000213","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v13922941","5.1.1.253","1300.13","A","","","2"
"2017","New Brunswick","2021A000213","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v13922941","5.1.1.253","1240.23","A","","","2"
"2018","New Brunswick","2021A000213","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v13922941","5.1.1.253","1217.89","A","","","2"
"2019","New Brunswick","2021A000213","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v13922941","5.1.1.253","1270.20","A","","","2"
"2020","New Brunswick","2021A000213","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v13922941","5.1.1.253","1419.51","B","","","2"
"2021","New Brunswick","2021A000213","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v13922941","5.1.1.253","1445.31","A","","","2"
"2022","New Brunswick","2021A000213","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v13922941","5.1.1.253","1583.79","B","","","2"
"2023","New Brunswick","2021A000213","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v13922941","5.1.1.253","1649.10","B","","","2"
"2024","New Brunswick","2021A000213","All employees","Including overtime","Information and cultural industries [51]","Current dollars","75","units","0","v13922941","5.1.1.253","1654.60","B","","","2"
"2001","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","772.19","","","","2"
"2002","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","","x","","","2"
"2003","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","","x","","","2"
"2004","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","","x","","","2"
"2005","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","","x","","","2"
"2006","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","","x","","","2"
"2007","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","","x","","","2"
"2008","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","923.65","","","","2"
"2009","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","856.52","B","","","2"
"2010","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","916.09","A","","","2"
"2011","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","946.93","A","","","2"
"2012","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","984.59","A","","","2"
"2013","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","977.34","A","","","2"
"2014","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","1005.91","A","","","2"
"2015","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","1049.70","A","","","2"
"2016","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","1090.81","A","","","2"
"2017","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","1058.19","B","","","2"
"2018","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","1185.77","A","","","2"
"2019","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","1227.52","A","","","2"
"2020","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","1233.88","B","","","2"
"2021","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","1287.19","A","","","2"
"2022","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","1382.91","B","","","2"
"2023","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","1460.28","A","","","2"
"2024","New Brunswick","2021A000213","All employees","Including overtime","Finance and insurance [52]","Current dollars","75","units","0","v1741408","5.1.1.267","1643.66","A","","","2"
"2001","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","504.53","","","","2"
"2002","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","","x","","","2"
"2003","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","","x","","","2"
"2004","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","","x","","","2"
"2005","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","","x","","","2"
"2006","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","","x","","","2"
"2007","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","","x","","","2"
"2008","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","793.82","","","","2"
"2009","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","716.90","A","","","2"
"2010","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","765.43","A","","","2"
"2011","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","836.87","A","","","2"
"2012","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","844.71","A","","","2"
"2013","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","857.00","A","","","2"
"2014","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","887.97","A","","","2"
"2015","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","933.83","A","","","2"
"2016","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","1085.30","A","","","2"
"2017","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","907.97","A","","","2"
"2018","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","1054.60","A","","","2"
"2019","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","1011.80","A","","","2"
"2020","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","1025.52","B","","","2"
"2021","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","1004.20","B","","","2"
"2022","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","1084.68","B","","","2"
"2023","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","1087.01","B","","","2"
"2024","New Brunswick","2021A000213","All employees","Including overtime","Real estate and rental and leasing [53]","Current dollars","75","units","0","v1544372476","5.1.1.284","1090.25","C","","","2"
"2001","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","815.47","","","","2"
"2002","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","828.60","","","","2"
"2003","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","839.05","","","","2"
"2004","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","832.85","","","","2"
"2005","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","888.86","","","","2"
"2006","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","951.89","","","","2"
"2007","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","979.91","","","","2"
"2008","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","970.68","","","","2"
"2009","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1024.78","A","","","2"
"2010","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1057.34","A","","","2"
"2011","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1087.75","A","","","2"
"2012","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1075.90","A","","","2"
"2013","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1104.71","A","","","2"
"2014","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1148.64","A","","","2"
"2015","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1212.68","A","","","2"
"2016","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1175.68","A","","","2"
"2017","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1169.46","A","","","2"
"2018","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1221.68","A","","","2"
"2019","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1294.76","A","","","2"
"2020","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1338.67","B","","","2"
"2021","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1374.08","B","","","2"
"2022","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1471.05","B","","","2"
"2023","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1569.26","B","","","2"
"2024","New Brunswick","2021A000213","All employees","Including overtime","Professional, scientific and technical services [54,541]","Current dollars","75","units","0","v1741422","5.1.1.295","1574.93","B","","","2"
"2001","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","695.18","","","","2"
"2002","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","708.87","","","","2"
"2003","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","713.18","","","","2"
"2004","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","755.54","","","","2"
"2005","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","767.64","","","","2"
"2006","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","778.44","","","","2"
"2007","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","825.01","","","","2"
"2008","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","831.55","","","","2"
"2009","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","867.90","A","","","2"
"2010","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","881.18","A","","","2"
"2011","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","954.87","A","","","2"
"2012","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","973.14","A","","","2"
"2013","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","999.72","A","","","2"
"2014","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","1046.14","A","","","2"
"2015","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","","F","","","2"
"2016","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","1059.82","A","","","2"
"2017","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","1064.82","A","","","2"
"2018","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","1072.48","A","","","2"
"2019","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","1188.60","A","","","2"
"2020","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","1218.43","B","","","2"
"2021","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","1256.65","B","","","2"
"2022","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","1247.21","B","","","2"
"2023","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","1270.46","B","","","2"
"2024","New Brunswick","2021A000213","All employees","Including overtime","Educational services [61,611]","Current dollars","75","units","0","v1741433","5.1.1.321","1278.06","A","","","2"
"2001","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","529.40","","","","2"
"2002","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","544.14","","","","2"
"2003","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","576.74","","","","2"
"2004","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","591.43","","","","2"
"2005","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","637.70","","","","2"
"2006","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","662.39","","","","2"
"2007","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","685.76","","","","2"
"2008","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","724.22","","","","2"
"2009","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","758.13","A","","","2"
"2010","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","755.27","A","","","2"
"2011","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","776.56","A","","","2"
"2012","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","782.66","A","","","2"
"2013","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","780.56","A","","","2"
"2014","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","793.35","A","","","2"
"2015","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","807.63","A","","","2"
"2016","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","860.95","A","","","2"
"2017","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","880.42","A","","","2"
"2018","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","900.96","A","","","2"
"2019","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","921.38","A","","","2"
"2020","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","966.75","B","","","2"
"2021","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","967.35","B","","","2"
"2022","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","1032.69","B","","","2"
"2023","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","1062.96","B","","","2"
"2024","New Brunswick","2021A000213","All employees","Including overtime","Health care and social assistance [62]","Current dollars","75","units","0","v1741360","5.1.1.331","1081.53","B","","","2"
"2001","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","242.16","","","","2"
"2002","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","262.00","","","","2"
"2003","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","260.18","","","","2"
"2004","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","270.74","","","","2"
"2005","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","276.44","","","","2"
"2006","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","291.29","","","","2"
"2007","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","309.24","","","","2"
"2008","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","313.53","","","","2"
"2009","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","319.22","A","","","2"
"2010","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","320.89","A","","","2"
"2011","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","340.08","A","","","2"
"2012","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","363.82","A","","","2"
"2013","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","355.94","A","","","2"
"2014","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","356.03","A","","","2"
"2015","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","360.99","A","","","2"
"2016","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","366.35","A","","","2"
"2017","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","367.92","A","","","2"
"2018","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","368.64","A","","","2"
"2019","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","372.88","A","","","2"
"2020","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","402.85","B","","","2"
"2021","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","422.40","B","","","2"
"2022","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","433.57","B","","","2"
"2023","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","448.39","B","","","2"
"2024","New Brunswick","2021A000213","All employees","Including overtime","Accommodation and food services [72]","Current dollars","75","units","0","v1741379","5.1.1.367","477.74","B","","","2"
"2001","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","727.65","","","","2"
"2002","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","793.76","","","","2"
"2003","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","822.49","","","","2"
"2004","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","847.66","","","","2"
"2005","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","876.65","","","","2"
"2006","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","884.95","","","","2"
"2007","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","942.60","","","","2"
"2008","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","981.46","","","","2"
"2009","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1025.60","A","","","2"
"2010","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1039.17","A","","","2"
"2011","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1055.52","A","","","2"
"2012","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1075.77","A","","","2"
"2013","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1101.11","A","","","2"
"2014","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1140.77","A","","","2"
"2015","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1150.88","A","","","2"
"2016","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1159.59","A","","","2"
"2017","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1169.73","A","","","2"
"2018","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1201.62","A","","","2"
"2019","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1226.16","A","","","2"
"2020","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1289.18","B","","","2"
"2021","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1313.02","B","","","2"
"2022","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1390.85","B","","","2"
"2023","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1412.71","B","","","2"
"2024","New Brunswick","2021A000213","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741394","5.1.1.393","1488.89","B","","","2"


